,company,location,salary_from,salary_to,technologies,title
0,JP Morgan Chase,"Herzliya, Israel",,,"['angular', 'backend', 'python']","Web Software Development Team Leader at JP Morgan Chase (Herzliya, Israel)"
1,JP Morgan Chase,"Herzliya, Israel",,,"['java', 'jvm', 'sql', 'elastic']","Core Java Software Developer at JP Morgan Chase (Herzliya, Israel)"
2,CegedimRX,"Leyland, UK",59346.0,65940.0,"['c#', 'asp.net-core', 'asp.net', 'postgresql', 'windows-10']","Software Developer - Technical Lead at CegedimRX (Leyland, UK)"
3,Comcast,"Wayne, PA",,,"['hadoop', 'bigdata', 'project-management']","Senior Database Software Engineer at Comcast (Wayne, PA)"
4,Factil,"Melbourne, Australia",69017.4,92023.2,"['ruby-on-rails', 'go', 'javascript', 'typescript', 'postgresql']","Ruby on Rails/Go Web Developer at Factil (Melbourne, Australia)"
5,Nautilus Labs,"New York, NY",80000.0,140000.0,"['go', 'reactjs', 'amazon-web-services', 'docker', 'git']","Full-Stack Software Engineer at Nautilus Labs (New York, NY)"
6,Skillstream LTD,"London, UK",65940.0,98910.0,"['ruby-on-rails', 'git', 'javascript', 'sql']","Senior Ruby Developer - Healthcare App at Skillstream LTD (London, UK)"
7,Media Monks,"Hilversum, Netherlands",,,"['php', 'drupal', 'css', 'drupal-7']","Drupal Developer for Media Monks - World-class production company at Media Monks (Hilversum, Netherlands)"
8,zed IT Solutions,"St. John's, NL, Canada",,,"['.net', 'c#', 'vb.net', 'asp.net-mvc', 'asp.net-web-api']",".NET Developer at zed IT Solutions (St. John's, NL, Canada) (allows remote)"
9,Comcast,"West Chester, PA",,,"['project-management', 'web-services']","Solution Architect, Payment Technology at Comcast (West Chester, PA)"
10,Comcast,"Wayne, PA",,,"['qa', 'design']","Eng 5, Software Dev & Engineering at Comcast (Wayne, PA)"
11,Comcast,"Wayne, PA",,,[],"Eng 2, Software Dev & Engineering at Comcast (Wayne, PA)"
12,Comcast,"Philadelphia, PA",,,"['project-management', 'design']","Software Engineer at Comcast (Philadelphia, PA)"
13,Comcast,"Philadelphia, PA",,,"['project-management', 'web-services', 'user-interface']","Software Engineer at Comcast (Philadelphia, PA)"
14,Comcast,"Philadelphia, PA",,,"['qa', 'design']","Principal Developer Advocate and Evangelist at Comcast (Philadelphia, PA)"
15,Comcast,"Philadelphia, PA",,,"['design', 'oop', 'user-interface']","Principal Architect, Software Architecture at Comcast (Philadelphia, PA)"
16,Comcast,"Philadelphia, PA",,,['sql-server'],"Engineer 2, Incident Management at Comcast (Philadelphia, PA)"
17,Comcast,"Philadelphia, PA",,,['sql-server'],"Engineer 2, Incident Management at Comcast (Philadelphia, PA)"
18,Comcast,"Philadelphia, PA",,,['sql-server'],"Engineer 2, Incident Management at Comcast (Philadelphia, PA)"
19,Comcast,"Philadelphia, PA",,,['project-management'],"Eng 1, Engineering Ops at Comcast (Philadelphia, PA)"
20,Comcast,"Philadelphia, PA",,,['project-management'],"Eng 1, Engineering Ops at Comcast (Philadelphia, PA)"
21,Comcast,"Philadelphia, PA",,,"['linux', 'amazon-web-services', 'python']","Eng 2, Software Dev & Engineering at Comcast (Philadelphia, PA)"
22,Comcast,"Philadelphia, PA",,,"['security', 'cloud']","Sr. Cybersecurity Architect at Comcast (Philadelphia, PA)"
23,Comcast,"New York, NY",,,"['node.js', 'postgresql', 'redis']","Engineer 2, Software Development at Comcast (New York, NY)"
24,Comcast,"New York, NY",,,"['node.js', 'postgresql', 'redis']","Engineer 2, Software Development at Comcast (New York, NY)"
25,Comcast,"Greenwood Village, CO",,,"['clojure', 'project-management']","Engineer 2 - Telephony Engineering at Comcast (Greenwood Village, CO)"
26,Comcast,"Greenwood Village, CO",,,"['clojure', 'project-management']","Engineer 2 - Telephony Engineering at Comcast (Greenwood Village, CO)"
27,Comcast,"Greenwood Village, CO",,,"['php', 'design', 'user-interface']","Eng 4, Software Dev & Engineering at Comcast (Greenwood Village, CO)"
28,Comcast,"Greenwood Village, CO",,,"['clojure', 'project-management']","Engineer 2 - Telephony Engineering at Comcast (Greenwood Village, CO)"
29,Comcast,"Denver, CO",,,['javascript'],"JavaScript Software Engineer at Comcast (Denver, CO)"
30,Comcast,"Denver, CO",,,"['java', 'go', 'unix']","Software Engineer at Comcast (Denver, CO)"
31,Nolte,"Ciudad de México, Mexico",25000.0,42000.0,"['wordpress', 'php', 'devops', 'javascript']","Senior Support Engineer at Nolte (Ciudad de México, Mexico) (allows remote)"
32,"Dave, Inc","Los Angeles, CA",120000.0,170000.0,"['node.js', 'react-native', 'javascript', 'reactjs', 'mysql']","Senior Full Stack Engineer at Dave, Inc (Los Angeles, CA)"
33,Med X Change,"Bradenton, FL",65000.0,110000.0,"['c#', 'wpf', 'c++', 'rest']","C# Developer at Med X Change (Bradenton, FL)"
34,CoreLogic,"Irving, TX",,,"['angularjs', 'asp.net-mvc', 'c#', 'rest']","Senior Software Engineer at CoreLogic (Irving, TX)"
35,SingleComm,"Midlothian, VA",,,"['python', 'ansible', 'aws', 'jenkins', 'php']","Site Reliability Engineer at SingleComm (Midlothian, VA) (allows remote)"
36,SingleComm,"Midlothian, VA",,,"['php', 'mysql', 'postgresql', 'amazon-web-services']","PHP Developer at SingleComm (Midlothian, VA) (allows remote)"
37,Seedrs,"London, UK",,,"['ruby-on-rails', 'javascript', 'python', 'html', 'amazon-web-services']","Software Engineer at exciting Fintech brand! at Seedrs (London, UK)"
38,Pedigree Technologies LLC,"Fargo, ND",65000.0,100000.0,"['javascript', 'css', 'html', 'rest', 'json']","Senior Frontend Engineer - monitor & diagnose high-value assets at Pedigree Technologies LLC (Fargo, ND)"
39,mr. cooper,"Lewisville, TX",,,"['c#', 'sql', 'sql-server']","Developer, Sr. at mr. cooper (Lewisville, TX)"
40,mr. cooper,"Aliso Viejo, CA",,,"['android', 'mobile', 'java', 'ios', 'swift']","Senior Mobile Engineer (iOS) at mr. cooper (Aliso Viejo, CA)"
41,mr. cooper,"Aliso Viejo, CA",,,"['android', 'ios', 'web-applications', 'kotlin', 'swift']","IT QA Analyst II at mr. cooper (Aliso Viejo, CA)"
42,"Cardinal Intellectual Property, Inc.","Evanston, IL",,,"['asp.net', '.net', 'c#-4.0', 'frontend', 'azure']",".Net Technical Architect at Cardinal Intellectual Property, Inc. (Evanston, IL)"
43,"Cardinal Intellectual Property, Inc.","Evanston, IL",,,"['qa', 'selenium', 'asp.net', 'automated-tests', 'c#']","Software Quality Assurance Analyst at Cardinal Intellectual Property, Inc. (Evanston, IL) (allows remote)"
44,"Genedata (USA), Inc","Lexington, MA",,,"['java', 'javascript', 'sql', 'reactjs']","Full Stack Engineer at Genedata (USA), Inc (Lexington, MA)"
45,GuardX,"Austin, TX",200000.0,400000.0,"['java', 'python', 'algorithm', 'distributed-computing', 'c++']","Software Engineer ($200K - $400K Total Package) at GuardX (Austin, TX)"
46,GuardX,"Greenwich, CT",350000.0,550000.0,"['algorithm', 'distributed-computing', 'data-structures', 'java', 'python']","Software Engineer ($350K - $550K Total Package) at GuardX (Greenwich, CT)"
47,GuardX,"New York, NY",350000.0,550000.0,"['java', 'python', 'distributed-computing', 'data-structures', 'algorithm']","Software Engineer ($350K - $550K Total Package) at GuardX (New York, NY)"
48,WizeHive,"Conshohocken, PA",,,"['javascript', 'php', 'node.js', 'angularjs', 'amazon-web-services']","Full Stack Developer at WizeHive (Conshohocken, PA) (allows remote)"
49,Systematic Inc.,"Centreville, VA",,,['integration'],"Sales Solutions Architect at Systematic Inc. (Centreville, VA)"
50,eGifter,"Huntington, NY",,,"['rest', 'aws', 'tdd', 'agile', 'webapi']","Senior C# Programmer at eGifter (Huntington, NY)"
51,CenterEdge Software,"Roxboro, NC",,,"['asp.net', 'c#', 'html5', 'css', 'javascript']","Full-stack Software Engineer for Greenfield Development Project at CenterEdge Software (Roxboro, NC)"
52,Ubisoft Montreal,"Montreal, QC, Canada",,,"['c++', 'game-engine', 'middleware']","Generalist Programmer at Ubisoft Montreal (Montreal, QC, Canada)"
53,Ubisoft Montreal,"Montreal, QC, Canada",,,"['python', 'go', 'azure', 'amazon-web-services', 'c#']","Online Programmer at Ubisoft Montreal (Montreal, QC, Canada)"
54,14 West and The Agora Companies,"Baltimore, MD",,,"['php', 'angularjs', 'mysql']","Senior Web Developer at 14 West and The Agora Companies (Baltimore, MD)"
55,14 West and The Agora Companies,"Baltimore, MD",,,"['testing', 'terraform', 'javascript', 'python']","Cloud Ops Developer at 14 West and The Agora Companies (Baltimore, MD)"
56,Attain LLC,"Joint Base Lewis-McChord, WA",,,"['asp.net', 'sql', 'sql-server', 'sharepoint']","Sharepoint Developer at Attain LLC (Joint Base Lewis-McChord, WA)"
57,Tier1CRM,"Toronto, ON, Canada",,,"['mobile', 'html5', 'xamarin']","Intermediate/Senior Mobile Application Developer at Tier1CRM (Toronto, ON, Canada)"
58,"Amadeus North America, Inc.","Waltham, MA",,,"['clojure', 'project-management', 'user-interface']","Systems Integration & Data Analyst at Amadeus North America, Inc. (Waltham, MA)"
59,ITG,"El Segundo, CA",,,"['c++', 'linux', 'python', 'sql', 'scripting']","Software Engineer - C++ - Fin Tech Trading Systems at ITG (El Segundo, CA)"
60,JumpCloud,"Boulder, CO",,,"['golang', 'node.js', 'mongodb', 'agile', 'docker']","Senior Software Engineer at JumpCloud (Boulder, CO)"
